id,vendor_id,pickup_time,dropoff_time,passenger_count,pickup_long,pickup_lat,dropoff_long,dropoff_lat,store_and_fwd_flag,trip_duration
id0372960,2,1/1/16 0:40,1/1/16 0:46,1,-73.99150085,40.73175812,-74.00317383,40.72399521,N,326
id2360496,2,1/1/16 0:41,1/1/16 0:59,1,-73.96839142,40.80184174,-73.97382355,40.78717041,N,1118
id1369082,1,1/1/16 0:41,1/1/16 0:59,1,-73.95822906,40.8107338,-73.94966888,40.77458572,N,1070
id1646083,2,1/1/16 0:41,1/1/16 0:44,2,-74.00294495,40.73925018,-74.00154877,40.75172424,N,224
id2025651,2,1/1/16 0:41,1/1/16 0:45,1,-73.81986237,40.76737595,-73.95566559,40.76928329,N,248
id0482721,1,1/1/16 0:41,1/1/16 1:22,1,-73.99207306,40.72547531,-73.95632172,40.81351471,N,2483
id2409500,2,1/1/16 0:41,1/1/16 0:49,4,-74.0007782,40.73722839,-73.98251343,40.7453804,N,512
id1018598,2,1/1/16 0:41,1/1/16 0:45,2,-73.9592514,40.77175522,-73.96577454,40.77119064,N,223
id0546742,2,1/1/16 0:41,1/1/16 0:48,1,-73.98530579,40.77370071,-73.96568298,40.79872131,N,389
id1212656,1,1/1/16 0:41,1/1/16 0:59,3,-73.98410034,40.7246666,-74.01800537,40.70916748,N,1057
id2505387,2,1/1/16 0:41,1/1/16 0:46,1,-73.95916748,40.77162933,-73.95320892,40.78284073,N,261
id1604942,1,1/1/16 0:41,1/1/16 1:04,2,-73.9858017,40.75233841,-73.98910522,40.75212097,N,1327
id0718649,1,1/1/16 0:42,1/1/16 0:46,2,-73.97296906,40.7588768,-73.96357727,40.7656517,N,233
id0663809,1,1/1/16 0:42,1/1/16 0:57,1,-73.98761749,40.72874832,-73.94841766,40.77823257,N,939
id0410049,2,1/1/16 0:42,1/1/16 1:03,1,-73.98858643,40.74515152,-73.97332001,40.78448105,N,1254
id3830218,2,1/1/16 0:42,1/1/16 0:51,1,-73.98484039,40.74519348,-74.00020599,40.74811172,N,545
id3205641,2,1/1/16 0:42,1/1/16 0:44,1,-73.94675446,40.7763176,-73.9539032,40.77967453,N,150
id2538187,2,1/1/16 0:42,1/1/16 0:42,1,-73.99450684,40.74596405,-73.99472809,40.74556732,N,22
id2499547,2,1/1/16 0:42,1/1/16 0:57,1,-73.97891235,40.75606155,-73.95584106,40.7848587,N,876
id3041787,2,1/1/16 0:42,1/1/16 0:58,1,-74.00644684,40.73950958,-74.01331329,40.70360184,N,984
id0055790,2,1/1/16 0:42,1/1/16 0:47,1,-73.94773102,40.78452301,-73.95897675,40.76899338,N,323
id3222110,1,1/1/16 0:42,1/1/16 0:46,2,-73.98249054,40.77733231,-73.97569275,40.79204941,N,253
id0968096,1,1/1/16 0:42,1/1/16 0:55,1,-73.97974396,40.78365326,-73.93630981,40.8561058,N,746
id2876898,2,1/1/16 0:42,1/1/16 0:59,5,-73.99137115,40.73511887,-73.99961853,40.76301956,N,1011
id3463403,1,1/1/16 0:43,1/1/16 0:55,2,-73.96292114,40.79410934,-73.9362793,40.80303574,N,725
id3926851,1,1/1/16 0:43,1/1/16 0:47,2,-73.9828949,40.73963547,-73.98786926,40.73247528,N,261
id0060887,1,1/1/16 0:43,1/1/16 0:54,1,-73.94997406,40.78557587,-73.98246765,40.77154922,N,692
id3070835,1,1/1/16 0:43,1/1/16 0:51,3,-73.94696045,40.77202225,-73.96141052,40.76736069,N,457
id0182307,1,1/1/16 0:43,1/1/16 1:00,3,-73.99464417,40.76008987,-73.97142029,40.7975502,N,1003
id0598092,2,1/1/16 0:43,1/1/16 1:07,5,-73.98845673,40.73154068,-73.97910309,40.78951263,N,1417
id2839263,2,1/1/16 0:43,1/1/16 0:49,6,-73.94950104,40.77282333,-73.96154785,40.7611351,N,326
id0639220,1,1/1/16 0:43,1/1/16 1:00,1,-73.98591614,40.74203873,-73.98264313,40.72742081,N,990
id2857003,2,1/1/16 0:44,1/1/16 0:49,1,-73.991539,40.75006104,-73.99799347,40.73955154,N,313
id3774363,2,1/1/16 0:44,1/1/16 0:49,1,-74.00943756,40.70639038,-74.01119232,40.71342087,N,340
id1342371,1,1/1/16 0:44,1/1/16 0:54,2,-74.00644684,40.73923111,-74.00471497,40.71644211,N,637
id1436457,1,1/1/16 0:44,1/1/16 1:04,1,-74.00119019,40.74656296,-73.95832062,40.77271652,N,1166
id2074431,2,1/1/16 0:44,1/1/16 0:52,1,-73.95108795,40.77505112,-73.96728516,40.7567215,N,448
id2745227,1,1/1/16 0:44,1/1/16 0:56,1,-73.98423767,40.76988602,-73.95870972,40.7615242,N,724
id3903805,1,1/1/16 0:44,1/1/16 0:53,3,-74.00778961,40.71500778,-73.9896698,40.72986221,N,522
id0994241,1,1/1/16 0:44,1/1/16 0:49,2,-73.95536804,40.78242493,-73.94920349,40.77716446,N,259
id2258614,2,1/1/16 0:44,1/1/16 0:58,1,-73.95337677,40.78015137,-74.01022339,40.70479202,N,837
id2060818,1,1/1/16 0:45,1/1/16 0:54,3,-73.93617249,40.74986267,-73.93138885,40.76570511,N,542
id1962764,2,1/1/16 0:45,1/1/16 0:58,1,-73.99375153,40.76194,-73.99324036,40.73649979,N,757
id0646263,2,1/1/16 0:45,1/1/16 0:55,2,-74.00717926,40.70550537,-73.98707581,40.72058105,N,565
id1500837,1,1/1/16 0:45,1/1/16 0:55,1,-73.94226837,40.81230545,-73.9447403,40.79988861,N,554
id3302145,2,1/1/16 0:45,1/1/16 0:47,1,-73.95680237,40.77104187,-73.95837402,40.7654953,N,99
id1442694,2,1/1/16 0:45,1/1/16 0:56,1,-73.9958725,40.74394989,-73.97304535,40.74433517,N,655
id2659342,1,1/1/16 0:45,1/1/16 1:00,4,-74.00518799,40.7192421,-73.98999023,40.72938156,N,864
id3696455,2,1/1/16 0:46,1/1/16 1:08,2,-73.9596405,40.7179985,-73.99411011,40.66171646,N,1335
id1389496,1,1/1/16 0:46,1/1/16 1:01,2,-73.96904755,40.75399399,-73.99597931,40.7324028,N,878
id3122672,1,1/1/16 0:46,1/1/16 1:11,1,-73.95845032,40.80035782,-73.98944092,40.73630142,Y,1496
id0881930,1,1/1/16 0:46,1/1/16 0:55,2,-73.96369934,40.76861191,-73.9779129,40.75756073,N,539
id3668501,2,1/1/16 0:46,1/1/16 1:05,1,-73.9502182,40.77539063,-73.94739532,40.79647827,N,1106
id3081424,2,1/1/16 0:46,1/1/16 1:13,2,-73.98378754,40.75505066,-73.92613983,40.76565933,N,1589
id1950342,2,1/1/16 0:46,1/1/16 1:06,1,-73.98350525,40.72597885,-73.95716095,40.72255325,N,1199
id2373489,1,1/1/16 0:46,1/1/16 0:50,1,-73.9936676,40.73574448,-73.98529053,40.73235321,N,211
id0412744,1,1/1/16 0:46,1/1/16 0:56,2,-73.99626923,40.75917053,-73.98508453,40.76357651,N,565
id3225071,2,1/1/16 0:47,1/1/16 0:48,5,-73.98355865,40.74380112,-73.98416138,40.74324417,N,71
id1694665,1,1/1/16 0:47,1/1/16 1:00,1,-73.97840881,40.75853729,-73.95171356,40.7696228,N,769
id3930225,1,1/1/16 0:47,1/1/16 0:49,1,-73.97729492,40.78965378,-73.97992706,40.78411865,N,126
id3683137,2,1/1/16 0:47,1/1/16 1:12,1,-73.98477936,40.77978134,-73.99871826,40.73977661,N,1526
id0258032,1,1/1/16 0:47,1/1/16 0:59,2,-73.98834991,40.73152161,-73.97223663,40.75077057,N,697
id0686887,2,1/1/16 0:47,1/1/16 0:52,2,-73.96744537,40.76616669,-73.95742798,40.77993011,N,276
id0751278,2,1/1/16 0:47,1/1/16 0:53,1,-73.99449158,40.76915359,-73.97481537,40.79295349,N,324
id3214799,2,1/1/16 0:48,1/1/16 1:04,1,-73.9897995,40.7674408,-74.00569153,40.74550247,N,953
id0363343,1,1/1/16 0:48,1/1/16 1:06,2,-73.98860931,40.71876526,-73.90654755,40.76888275,N,1072
id0545402,2,1/1/16 0:48,1/1/16 1:03,1,-73.97592163,40.74887848,-73.95127869,40.79782867,N,929
id2821878,2,1/1/16 0:48,1/1/16 1:14,2,-74.00424957,40.71292877,-73.98963165,40.76060104,N,1560
id3980572,2,1/1/16 0:48,1/1/16 1:04,1,-73.99501801,40.75511932,-74.00380707,40.7223587,N,987
id2815000,2,1/1/16 0:48,1/1/16 1:06,1,-73.95136261,40.7702713,-73.91103363,40.76604843,N,1066
id3859217,2,1/1/16 0:48,1/1/16 1:01,1,-73.96591949,40.75426102,-73.9912796,40.74466324,N,776
id2378545,1,1/1/16 0:48,1/1/16 1:05,1,-73.91862488,40.76759338,-73.95677948,40.6867485,N,1022
id3810396,1,1/1/16 0:49,1/1/16 0:52,1,-73.98521423,40.77877045,-73.98868561,40.77497101,N,186
id1849004,2,1/1/16 0:49,1/1/16 1:00,1,-73.95700073,40.77070618,-73.97863007,40.76670837,N,704
id0917765,2,1/1/16 0:49,1/1/16 0:57,1,-74.00930023,40.7381134,-73.99871826,40.73321152,N,512
id3615525,2,1/1/16 0:49,1/1/16 1:08,5,-73.98496246,40.73632813,-73.95249939,40.78105164,N,1141
id2526608,2,1/1/16 0:49,1/1/16 1:06,1,-73.98674011,40.76243591,-73.94048309,40.8059082,N,1066
id3876771,2,1/1/16 0:49,1/1/16 0:58,5,-74.00939941,40.7147789,-74.01629639,40.70618057,N,516
id0388420,1,1/1/16 0:49,1/1/16 0:59,2,-73.99133301,40.739254,-73.99404144,40.72058487,N,603
id3439021,2,1/1/16 0:50,1/1/16 0:56,1,-73.97824097,40.77822876,-73.97225952,40.79322052,N,374
id1124937,2,1/1/16 0:50,1/1/16 1:11,1,-73.98532104,40.74449158,-73.99037933,40.75099564,N,1253
id2390247,2,1/1/16 0:50,1/1/16 1:13,1,-73.98648071,40.766716,-73.95124054,40.77087021,N,1414
id2791311,2,1/1/16 0:50,1/1/16 1:02,3,-73.99268341,40.71512604,-73.95868683,40.76415253,N,711
id1927652,2,1/1/16 0:50,1/1/16 0:57,1,-73.98625946,40.71809387,-73.99695587,40.71495819,N,380
id3507058,2,1/1/16 0:50,1/1/16 1:13,1,-73.92308807,40.70663834,-73.93491364,40.68576813,N,1374
id1218414,1,1/1/16 0:51,1/1/16 1:07,2,-73.97670746,40.76529694,-73.93205261,40.76937103,N,972
id0176884,2,1/1/16 0:51,1/1/16 0:58,1,-73.9885788,40.76902008,-73.96994019,40.79698181,N,419
id2425049,1,1/1/16 0:51,1/1/16 1:05,1,-73.98155212,40.7552681,-73.97982025,40.76576614,N,853
id0396930,1,1/1/16 0:51,1/1/16 0:58,1,-73.98648834,40.74906158,-73.97794342,40.74189377,N,398
id0199371,2,1/1/16 0:51,1/1/16 1:16,2,-73.9888916,40.74468231,-73.9724884,40.6742363,N,1505
id2683413,2,1/1/16 0:51,1/1/16 1:04,1,-73.9805603,40.7423439,-73.95074463,40.77666092,N,743
id0479756,2,1/1/16 0:51,1/1/16 1:37,1,-73.94589233,40.82764053,-73.96553802,40.67837143,N,2755
id3875276,1,1/1/16 0:52,1/1/16 1:05,1,-73.97900391,40.7196846,-74.00398254,40.74048233,N,794
id1705072,1,1/1/16 0:52,1/1/16 0:58,1,-73.99021149,40.73252106,-73.98387909,40.73186493,N,409
id1318938,1,1/1/16 0:52,1/1/16 1:00,2,-74.00551605,40.74585342,-73.99602509,40.73449326,N,492
id2948626,2,1/1/16 0:52,1/1/16 1:20,1,-73.97206879,40.75690079,-73.89665985,40.7057991,N,1702
id2008321,2,1/1/16 0:52,1/1/16 0:58,1,-73.95055389,40.77138519,-73.97239685,40.7494812,N,387
id1576148,2,1/1/16 0:52,1/1/16 0:56,4,-73.95574188,40.76824951,-73.94376373,40.78860092,N,250
id0642320,1,1/1/16 0:52,1/1/16 1:05,1,-73.98026276,40.78559875,-73.95853424,40.765522,N,776
id0853654,2,1/1/16 0:52,1/1/16 1:25,1,-73.97833252,40.66684341,-73.94585419,40.819561,N,1987
id2484287,1,1/1/16 0:53,1/1/16 1:03,3,-73.97869873,40.72402573,-73.97995758,40.74310303,N,644
id3044170,2,1/1/16 0:53,1/1/16 0:59,2,-73.99578094,40.72457886,-73.9858551,40.73915482,N,374
id1376294,2,1/1/16 0:53,1/1/16 1:29,1,-73.97939301,40.76538849,-74.00865936,40.71448135,N,2202
id1610861,1,1/1/16 0:53,1/1/16 1:06,1,-73.94890594,40.71102905,-73.9559021,40.68231583,N,770
id2274054,2,1/1/16 0:53,1/1/16 1:05,2,-73.98002625,40.7268486,-74.00312042,40.7493782,N,693
id3410464,1,1/1/16 0:53,1/1/16 0:58,1,-73.96151733,40.76440811,-73.97074127,40.75196075,N,314
id1655110,1,1/1/16 0:53,1/1/16 1:12,2,-73.97727203,40.78865051,-73.93741608,40.81515884,N,1144
id1350814,1,1/1/16 0:53,1/1/16 0:57,1,-73.9372406,40.7977829,-73.93436432,40.79745483,N,198
id2549839,2,1/1/16 0:53,1/1/16 1:02,4,-73.92521667,40.75541687,-73.91641235,40.76449966,N,532
id2627723,2,1/1/16 0:54,1/1/16 1:26,2,-73.96798706,40.78812027,-73.9991684,40.74156189,N,1972
id0628305,2,1/1/16 0:54,1/1/16 1:01,2,-73.96363831,40.71080017,-73.9916687,40.72220993,N,429
id1152627,2,1/1/16 0:54,1/1/16 1:06,1,-73.95697021,40.76261139,-73.93973541,40.82766342,N,721
id3227239,2,1/1/16 0:54,1/1/16 0:59,1,-73.95845795,40.80081177,-73.95890808,40.81016159,N,287
id1796135,2,1/1/16 0:54,1/1/16 1:05,1,-74.00803375,40.74023819,-74.0136795,40.71033096,N,609
id0105944,1,1/1/16 0:55,1/1/16 1:10,1,-73.99533844,40.7440834,-73.98545074,40.76903915,N,906
id2341634,1,1/1/16 0:55,1/1/16 1:03,1,-73.95561218,40.77241135,-73.97384644,40.75076294,N,476
id3170088,2,1/1/16 0:55,1/1/16 1:16,1,-73.9949646,40.75014496,-73.98981476,40.71414185,N,1277
id2949265,2,1/1/16 0:55,1/1/16 1:01,1,-73.9983902,40.74529266,-73.99599457,40.75884247,N,387
id3808528,2,1/1/16 0:55,1/1/16 1:26,1,-73.99220276,40.74993134,-73.95347595,40.71068192,N,1839
id3810859,2,1/1/16 0:55,1/1/16 1:19,5,-73.98415375,40.75484085,-73.97917175,40.74626923,N,1455
id3209975,2,1/1/16 0:55,1/1/16 1:12,1,-73.98178101,40.76625061,-73.94859314,40.74533081,N,999
id3082915,1,1/1/16 0:55,1/1/16 1:07,1,-73.98796082,40.74988556,-73.99839783,40.76065063,N,689
id2706063,2,1/1/16 0:55,1/1/16 1:08,1,-73.96421051,40.80260086,-73.93649292,40.8403511,N,757
id0490803,1,1/1/16 0:55,1/1/16 1:00,2,-73.95210266,40.77360153,-73.95773315,40.7683754,N,268
id3690020,1,1/1/16 0:56,1/1/16 1:12,1,-73.96973419,40.75327682,-73.99000549,40.73775482,N,972
id3469844,2,1/1/16 0:56,1/1/16 1:02,6,-73.99006653,40.7381897,-73.9887619,40.73147964,N,359
id2864842,1,1/1/16 0:56,1/1/16 0:59,3,-73.95276642,40.77647018,-73.96048737,40.7696228,N,203
id1215266,2,1/1/16 0:56,1/1/16 1:01,1,-74.00417328,40.74272537,-74.00539398,40.73978043,N,277
id0192078,2,1/1/16 0:56,1/1/16 1:12,6,-73.98498535,40.75134659,-73.99575806,40.75963974,N,934
id0657761,2,1/1/16 0:57,1/1/16 1:21,2,-74.00205231,40.72455597,-73.9337616,40.7664032,N,1435
id3514480,2,1/1/16 0:57,1/1/16 1:05,1,-73.98435211,40.74306107,-73.9882431,40.73466873,N,505
id2457685,1,1/1/16 0:57,1/1/16 1:27,1,-73.94827271,40.78255463,-73.92914581,40.70266724,N,1826
id2308853,2,1/1/16 0:57,1/1/16 1:15,1,-74.0082016,40.70444107,-73.95658112,40.74769592,N,1091
id0040649,1,1/1/16 0:57,1/1/16 1:08,1,-73.95334625,40.72816467,-73.95402527,40.68577957,N,654
id3461764,2,1/1/16 0:57,1/1/16 1:02,2,-74.00337982,40.73577881,-73.99797821,40.74492645,N,297
id0568391,1,1/1/16 0:57,1/1/16 1:04,1,-73.9815979,40.73271179,-73.9846344,40.72646332,N,411
id3436395,2,1/1/16 0:57,1/1/16 1:20,1,-73.95794678,40.7694931,-73.98635101,40.72079086,N,1371
id3442765,2,1/1/16 0:57,1/1/16 1:22,1,-73.99407959,40.74097824,-73.96144867,40.79611206,N,1495
id0073783,2,1/1/16 0:58,1/1/16 1:05,2,-73.96746063,40.75600052,-73.97653961,40.75186539,N,446
id0453273,2,1/1/16 0:58,1/1/16 1:05,1,-73.91303253,40.77447128,-73.92106628,40.76733017,N,477
id1339268,2,1/1/16 0:58,1/1/16 1:06,6,-73.98422241,40.74026871,-74.00550842,40.73944855,N,522
id2574231,1,1/1/16 0:58,1/1/16 1:12,1,-73.96367645,40.71853638,-73.9837265,40.7298584,N,859
id1601116,1,1/1/16 0:58,1/1/16 1:02,1,-74.00007629,40.72546768,-74.00185394,40.7304039,N,206
id3582047,2,1/1/16 0:58,1/1/16 1:25,1,-73.93251038,40.70318985,-73.95507813,40.72232056,N,1607
id3141408,2,1/1/16 0:59,1/1/16 1:20,2,-73.99324036,40.7334404,-73.9887619,40.77774811,N,1307
id0168257,2,1/1/16 0:59,1/1/16 1:22,5,-73.99149323,40.75017548,-73.99463654,40.71954346,N,1374
id3296007,1,1/1/16 0:59,1/1/16 1:59,2,-73.98242188,40.75740433,-73.91445923,40.63884735,N,3583
id2147108,2,1/1/16 0:59,1/1/16 1:07,1,-73.94616699,40.79219818,-73.97299194,40.78939819,N,477
id0469284,1,1/1/16 0:59,1/1/16 1:09,1,-73.98097229,40.74720383,-73.97799683,40.76330185,N,611
id0392945,1,1/1/16 0:59,1/1/16 1:25,1,-73.95579529,40.71413803,-73.98513794,40.74773788,N,1565
id0679236,1,1/1/16 0:59,1/1/16 1:03,1,-73.92175293,40.76708984,-73.93389893,40.7730751,N,204
id3275015,1,1/1/16 0:59,1/1/16 1:03,1,-73.99894714,40.75471878,-73.99685669,40.7525177,N,221
id0055855,2,1/1/16 0:59,1/1/16 1:03,1,-73.98416901,40.74603271,-73.97856903,40.75274277,N,250
id2141115,2,1/1/16 1:00,1/1/16 1:04,2,-73.97911835,40.7443161,-73.96990967,40.75390244,N,273
id2963273,2,1/1/16 1:00,1/1/16 1:17,1,-73.92664337,40.69427109,-73.98149872,40.68555832,N,1044
id0632751,2,1/1/16 1:00,1/1/16 1:06,5,-74.01708984,40.70903015,-74.00861359,40.71604156,N,364
id0605298,2,1/1/16 1:00,1/1/16 1:04,5,-74.00361633,40.73858643,-73.9944458,40.75073624,N,258
id0089915,1,1/1/16 1:00,1/1/16 1:03,3,-73.98015594,40.78388214,-73.98239899,40.77469635,N,198
id3117473,2,1/1/16 1:00,1/1/16 1:17,1,-73.95201874,40.77764893,-73.91929626,40.83533859,N,993
id0990750,2,1/1/16 1:00,1/1/16 1:25,1,-73.98526764,40.72771835,-73.99104309,40.76583099,N,1464
id3023451,2,1/1/16 1:00,1/1/16 1:10,3,-74.00566864,40.72706985,-73.9835968,40.73175812,N,576
id0758341,2,1/1/16 1:01,1/1/16 1:11,5,-74.00549316,40.71532822,-73.99297333,40.72542953,N,621
id1597467,1,1/1/16 1:01,1/1/16 1:07,2,-73.97355652,40.75241852,-73.97977448,40.75467682,N,393
id1859796,2,1/1/16 1:01,1/1/16 1:13,5,-73.98023224,40.75425339,-73.95580292,40.76816559,N,736
id3580810,2,1/1/16 1:01,1/1/16 1:10,1,-73.98972321,40.74721909,-73.97409821,40.73828125,N,526
id0886257,2,1/1/16 1:01,1/1/16 1:10,1,-73.98216248,40.74607086,-73.96969604,40.7531929,N,506
id1388385,1,1/1/16 1:01,1/1/16 1:11,1,-73.96622467,40.75378418,-73.95677185,40.78423309,N,549
id2381410,2,1/1/16 1:02,1/1/16 1:13,1,-73.94862366,40.78493881,-73.9783783,40.7908287,N,693
id3871488,2,1/1/16 1:02,1/1/16 2:09,6,-73.9665451,40.79414749,-73.97757721,40.78427505,N,4056
id1427245,2,1/1/16 1:02,1/1/16 1:11,6,-74.00115204,40.72768021,-73.98433685,40.72880936,N,585
id3795016,1,1/1/16 1:02,1/1/16 1:11,3,-73.97372437,40.77940369,-73.95658112,40.78007126,N,529
id3592905,2,1/1/16 1:02,1/1/16 1:19,2,-73.98256683,40.757061,-73.99328613,40.74166107,N,1064
id0310031,2,1/1/16 1:02,1/1/16 1:35,1,-73.99414063,40.75115204,-73.99664307,40.68023682,N,1993
id3963591,1,1/1/16 1:02,1/1/16 1:17,2,-74.00695038,40.70704269,-73.94762421,40.78440857,N,877
id3994410,2,1/1/16 1:02,1/1/16 1:04,1,-73.93902588,40.75225067,-73.93591309,40.7543869,N,95
id1610501,1,1/1/16 1:02,1/1/16 1:18,2,-73.95101166,40.77908325,-73.97880554,40.73699951,N,977
id1518489,2,1/1/16 1:02,1/1/16 1:08,1,-73.98067474,40.74777603,-73.98674011,40.73970413,N,333
id3163032,2,1/1/16 1:03,1/1/16 1:09,5,-73.9552536,40.76872635,-73.96671295,40.75725555,N,362
id2946624,2,1/1/16 1:03,1/1/16 1:10,1,-73.9352417,40.80054855,-73.94776917,40.80984116,N,436
id1343320,2,1/1/16 1:03,1/1/16 1:30,2,-73.96128082,40.77453995,-73.88922119,40.85235977,N,1615
id2187021,1,1/1/16 1:03,1/1/16 1:25,1,-73.98317719,40.76615906,-73.93102264,40.85746002,N,1334
id2432170,2,1/1/16 1:03,1/1/16 1:30,1,-74.00811768,40.72372055,-73.93476868,40.80101013,N,1650
id0879416,1,1/1/16 1:03,1/1/16 1:24,1,-73.96433258,40.80244827,-73.92047119,40.83022308,N,1268
id2296519,1,1/1/16 1:03,1/1/16 1:24,1,-73.98053741,40.76744843,-73.98529053,40.74429703,N,1233
id0245935,2,1/1/16 1:03,1/1/16 1:14,5,-73.96128845,40.7713089,-73.97572327,40.79119873,N,648
id1635455,2,1/1/16 1:04,1/1/16 1:21,1,-73.99971008,40.71799088,-73.9799881,40.75478363,N,1062
id1467219,1,1/1/16 1:04,1/1/16 1:47,1,-73.95658875,40.7209053,-73.95492554,40.68653488,N,2564
id1354835,1,1/1/16 1:04,1/1/16 1:26,2,-73.94774628,40.77906799,-73.98712158,40.74714279,N,1307
id3117928,1,1/1/16 1:04,1/1/16 1:08,1,-73.98812103,40.74512482,-73.9888916,40.74811172,N,216
id0462389,1,1/1/16 1:04,1/1/16 1:17,4,-73.96972656,40.78996277,-73.94631958,40.78040695,N,798
id3535409,1,1/1/16 1:05,1/1/16 1:16,2,-73.97274017,40.78542709,-73.95162964,40.81450653,N,702
id0704506,1,1/1/16 1:05,1/1/16 1:16,2,-73.98709869,40.7223053,-74.00066376,40.72850037,N,693
id0516609,1,1/1/16 1:05,1/1/16 1:23,3,-73.96620178,40.80504227,-73.9536438,40.77363968,N,1103
id0088513,2,1/1/16 1:05,1/1/16 1:15,2,-73.98614502,40.71805954,-73.99652863,40.72713089,N,605
id2125278,2,1/1/16 1:05,1/1/16 1:34,3,-74.00650787,40.73374939,-73.96513367,40.79112244,N,1765
id2207726,1,1/1/16 1:05,1/1/16 1:09,2,-73.93215942,40.70720673,-73.92237091,40.69878769,N,231
id0239973,2,1/1/16 1:05,1/1/16 1:31,1,-73.95346069,40.79949188,-73.95892334,40.69045639,N,1519
id3443101,2,1/1/16 1:05,1/1/16 1:12,2,-73.97768402,40.72598267,-73.98841095,40.72315216,N,426
id2391623,2,1/1/16 1:05,1/1/16 1:16,1,-73.96704865,40.75693512,-73.98809052,40.73465729,N,657
id3306659,1,1/1/16 1:05,1/1/16 1:21,1,-73.98228455,40.74583054,-73.97172546,40.7628479,N,948
id0848439,1,1/1/16 1:05,1/1/16 1:25,2,-73.94494629,40.77911377,-73.90477753,40.75811005,N,1152
id2994599,2,1/1/16 1:06,1/1/16 1:29,1,-73.9965744,40.75788879,-73.98635864,40.74758148,N,1417
id0155892,2,1/1/16 1:06,1/1/16 1:19,3,-73.95308685,40.77190018,-73.98894501,40.76361847,N,808
id3450839,2,1/1/16 1:06,1/1/16 1:42,6,-73.98339081,40.6598587,-73.82620239,40.84381866,N,2202
id3507760,2,1/1/16 1:06,1/1/16 1:14,1,-73.98709869,40.72100067,-73.9747467,40.729599,N,479
id2304029,2,1/1/16 1:06,1/1/16 1:11,1,-73.95798492,40.71383286,-73.95951843,40.71991348,N,325
id1628326,1,1/1/16 1:06,1/1/16 1:10,2,-73.97886658,40.7772522,-73.98672485,40.7768898,N,244
id2085146,2,1/1/16 1:06,1/1/16 1:38,1,-73.98509979,40.75291824,-74.00532532,40.70636368,N,1893
id1006423,1,1/1/16 1:06,1/1/16 1:19,1,-73.94406128,40.72031403,-73.94993591,40.67632675,N,767
id0507189,2,1/1/16 1:07,1/1/16 1:25,1,-73.98713684,40.75059509,-73.98002625,40.78221512,N,1091
id2998905,2,1/1/16 1:07,1/1/16 1:08,1,-73.95951843,40.81421661,-73.96100616,40.81374741,N,63
id0134511,1,1/1/16 1:07,1/1/16 1:27,2,-73.97846985,40.74505615,-73.93737793,40.81837463,N,1217
id3555997,1,1/1/16 1:07,1/1/16 1:17,2,-73.97911072,40.78233719,-73.98009491,40.76577377,N,572
id3707378,1,1/1/16 1:07,1/1/16 1:15,1,-73.97930908,40.73723602,-73.9907608,40.7340126,N,429
id3831408,2,1/1/16 1:07,1/1/16 1:20,1,-73.97192383,40.76215363,-73.97167206,40.75619888,N,767
id3180464,1,1/1/16 1:07,1/1/16 1:37,2,-73.99313354,40.72254944,-73.96986389,40.79049683,N,1790
id3780844,2,1/1/16 1:08,1/1/16 1:10,5,-73.98043823,40.77521515,-73.97969055,40.78125,N,133
id2144919,2,1/1/16 1:08,1/1/16 1:24,1,-74.00311279,40.74422073,-73.96118164,40.76900864,N,993
id2091036,2,1/1/16 1:08,1/1/16 1:14,1,-73.97202301,40.76551056,-73.97238922,40.75023651,N,390
id1113882,1,1/1/16 1:08,1/1/16 1:39,1,-73.99042511,40.74194336,-73.84217072,40.79079437,N,1852
id0785360,2,1/1/16 1:08,1/1/16 1:26,6,-73.9849472,40.75025177,-73.981987,40.74045181,N,1071
id0635527,1,1/1/16 1:08,1/1/16 1:35,2,-73.98417664,40.72915268,-73.95688629,40.76337814,N,1582
id0546706,2,1/1/16 1:08,1/1/16 1:12,1,-73.98332977,40.73077011,-73.98661041,40.7329483,N,245
id0849433,2,1/1/16 1:08,1/1/16 1:32,1,-73.96142578,40.76955795,-73.99893951,40.73166656,N,1399
id0979193,2,1/1/16 1:08,1/1/16 1:20,1,-73.98069763,40.73867035,-74.01000214,40.70468903,N,697
id1109078,2,1/1/16 1:08,1/1/16 1:23,5,-73.98101044,40.78182602,-73.97161102,40.75061798,N,897
id0575521,1,1/1/16 1:08,1/1/16 1:15,1,-73.99557495,40.754776,-74.00361633,40.74343872,N,410
id1067492,2,1/1/16 1:09,1/1/16 1:24,1,-74.00836182,40.72969055,-73.99182129,40.76475143,N,920
id0279085,1,1/1/16 1:09,1/1/16 1:30,1,-74.00434113,40.73416901,-73.96494293,40.75826263,N,1296
id2816490,2,1/1/16 1:09,1/1/16 1:27,2,-73.98100281,40.74766159,-73.97831726,40.78737259,N,1092
id0499736,1,1/1/16 1:09,1/1/16 1:33,1,-73.95648193,40.77129364,-73.89011383,40.74810028,N,1421
id3731150,1,1/1/16 1:10,1/1/16 1:14,1,-74.01719666,40.70484924,-74.00434875,40.70750046,N,270
id3568564,2,1/1/16 1:10,1/1/16 1:40,5,-73.97930908,40.75580597,-73.99229431,40.75922394,N,1801
id0431271,2,1/1/16 1:10,1/1/16 1:26,1,-73.94232941,40.83768845,-73.86274719,40.84653091,N,920
